customer_id,age,tenure_months,monthly_charges,total_charges,churn
11724,47,13,115.59,1502.67,0
11725,44,43,26.4,1135.2,0
11726,56,71,104.44,7415.24,0
11727,32,66,87.11,5749.26,0
11728,43,45,71.07,3198.15,1
11729,18,4,42.42,169.68,0
11730,21,1,50.21,50.21,0
11731,46,60,33.91,2034.6,0
11732,18,50,73.15,3657.5,0
11733,60,47,87.7,4121.9,0
11734,67,17,91.1,1548.7,1
11735,63,35,28.47,996.45,1
11736,39,8,66.95,535.6,0
11737,28,56,37.07,2075.92,0
11738,27,60,92.34,5540.4,0
11739,34,55,92.6,5093.0,1
11740,53,7,106.26,743.82,0
11741,64,65,116.09,7545.85,0
11742,43,25,84.82,2120.5,0
11743,65,24,91.34,2192.16,0
11744,38,65,46.6,3029.0,1
11745,30,47,119.49,5616.03,0
11746,26,8,68.44,547.52,0
11747,28,45,41.27,1857.15,0
11748,28,29,65.68,1904.72,0
11749,23,31,56.68,1757.08,1
11750,18,57,60.01,3420.57,1
11751,23,7,82.22,575.54,0
11752,30,31,91.9,2848.9,0
11753,39,60,40.77,2446.2,0
11754,48,56,117.24,6565.44,1
11755,39,32,79.23,2535.36,0
11756,54,61,72.91,4447.51,0
11757,64,61,20.94,1277.34,1
11758,44,64,87.7,5612.8,0
11759,67,10,119.87,1198.7,0
11760,69,26,87.2,2267.2,1
11761,31,69,91.92,6342.48,0
11762,64,37,22.95,849.15,0
11763,22,30,108.13,3243.9,0
11764,53,2,110.75,221.5,0
11765,49,42,107.77,4526.34,0
11766,51,68,93.32,6345.76,0
11767,24,35,40.43,1415.05,1
11768,59,10,39.56,395.6,0
11769,65,31,93.94,2912.14,1
11770,27,6,42.64,255.84,0
11771,67,65,37.25,2421.25,1
11772,34,2,108.67,217.34,1
11773,47,9,82.77,744.93,0
11774,38,66,40.39,2665.74,0
11775,30,59,30.36,1791.24,1
11776,18,13,43.67,567.71,0
11777,18,6,82.37,494.22,0
11778,64,25,61.55,1538.75,1
11779,50,63,29.25,1842.75,1
11780,55,59,68.32,4030.88,1
11781,42,46,31.02,1426.92,0
11782,43,15,61.2,918.0,0
11783,30,66,32.05,2115.3,0
11784,45,42,67.59,2838.78,1
11785,50,17,117.67,2000.39,0
11786,54,23,66.22,1523.06,0
11787,58,15,50.16,752.4,0
11788,47,38,23.24,883.12,0
11789,66,56,29.38,1645.28,0
11790,65,34,104.92,3567.28,0
11791,25,65,31.37,2039.05,0
11792,66,34,80.04,2721.36,1
11793,64,16,32.15,514.4,0
11794,18,50,39.51,1975.5,0
11795,29,69,69.12,4769.28,0
11796,22,42,26.06,1094.52,0
11797,41,62,92.13,5712.06,0
11798,23,12,60.1,721.2,0
11799,42,69,57.02,3934.38,1
11800,18,28,55.42,1551.76,0
11801,42,30,24.15,724.5,1
11802,18,50,35.33,1766.5,0
11803,49,17,50.83,864.11,0
11804,59,10,101.39,1013.9,0
11805,59,11,85.8,943.8,0
11806,20,47,112.06,5266.82,1
11807,66,8,101.63,813.04,0
11808,36,31,36.47,1130.57,0
11809,60,37,72.01,2664.37,1
11810,46,33,70.98,2342.34,0
11811,67,9,84.97,764.73,1
11812,19,46,28.17,1295.82,0
11813,26,3,98.89,296.67,0
11814,34,13,48.46,629.98,1
11815,63,28,112.6,3152.8,0
11816,53,52,112.74,5862.48,1
11817,34,61,40.5,2470.5,0
11818,66,24,112.77,2706.48,1
11819,29,10,54.22,542.2,0
11820,37,42,43.56,1829.52,1
11821,67,37,60.57,2241.09,0
11822,20,15,34.41,516.15,1
11823,60,28,73.06,2045.68,0
11824,67,37,39.43,1458.91,0
11825,21,65,111.11,7222.15,0
11826,34,13,118.52,1540.76,1
11827,67,59,32.79,1934.61,1
11828,54,68,41.19,2800.92,0
11829,63,56,84.12,4710.72,1
11830,59,30,96.09,2882.7,0
11831,32,64,89.46,5725.44,0
11832,50,67,35.64,2387.88,0
11833,33,20,48.34,966.8,0
11834,28,27,95.23,2571.21,0
11835,37,12,38.09,457.08,0
11836,55,41,23.34,956.94,0
11837,41,51,30.61,1561.11,0
11838,33,29,73.7,2137.3,0
11839,47,51,111.32,5677.32,1
11840,51,59,108.0,6372.0,1
11841,18,31,73.32,2272.92,0
11842,41,9,89.24,803.16,0
11843,41,70,56.11,3927.7,1
11844,26,30,116.23,3486.9,0
11845,39,40,45.91,1836.4,0
11846,29,7,82.11,574.77,0
11847,34,59,82.61,4873.99,0
11848,42,11,96.45,1060.95,0
11849,45,3,118.52,355.56,0
11850,32,4,49.69,198.76,0
11851,47,20,68.36,1367.2,1
11852,68,5,113.52,567.6,0
11853,44,34,80.67,2742.78,0
11854,39,14,62.42,873.88,0
11855,27,13,83.33,1083.29,0
11856,48,61,60.14,3668.54,1
11857,44,49,88.8,4351.2,0
11858,29,45,86.58,3896.1,0
11859,63,53,113.71,6026.63,0
11860,48,24,37.71,905.04,0
11861,49,63,38.26,2410.38,1
11862,49,9,49.25,443.25,1
11863,58,63,94.82,5973.66,1
11864,62,56,70.92,3971.52,0
11865,52,71,71.44,5072.24,1
11866,63,42,96.36,4047.12,0
11867,38,1,103.43,103.43,1
11868,27,64,73.51,4704.64,0
11869,33,15,20.14,302.1,0
11870,24,69,53.83,3714.27,0
11871,21,22,36.15,795.3,0
11872,44,20,85.85,1717.0,0
11873,69,68,32.32,2197.76,0
11874,42,45,21.8,981.0,1
11875,48,40,70.47,2818.8,1
11876,28,46,105.09,4834.14,0
11877,65,63,105.68,6657.84,0
11878,37,12,96.94,1163.28,0
11879,53,52,95.08,4944.16,0
11880,34,7,111.98,783.86,0
11881,62,55,82.83,4555.65,1
11882,28,5,45.4,227.0,0
11883,47,47,20.96,985.12,0
11884,52,38,31.66,1203.08,0
11885,58,43,70.72,3040.96,0
11886,55,70,52.97,3707.9,1
11887,39,8,86.95,695.6,0
11888,60,50,73.21,3660.5,1
11889,65,9,78.57,707.13,0
11890,68,13,30.68,398.84,1
11891,44,50,91.12,4556.0,0
11892,54,35,105.07,3677.45,0
11893,63,25,69.44,1736.0,0
11894,66,61,43.5,2653.5,0
11895,52,31,76.72,2378.32,0
11896,21,49,66.98,3282.02,0
11897,33,43,28.19,1212.17,1
11898,33,45,86.08,3873.6,0
11899,38,7,88.81,621.67,0
11900,43,6,31.02,186.12,1
11901,53,50,113.66,5683.0,0
11902,36,70,92.4,6468.0,0
11903,34,45,72.27,3252.15,0
11904,62,54,77.07,4161.78,0
11905,43,17,60.24,1024.08,0
11906,39,29,103.13,2990.77,0
11907,45,64,79.3,5075.2,1
11908,18,71,37.16,2638.36,0
11909,61,20,90.47,1809.4,0
11910,53,26,74.65,1940.9,1
11911,60,29,77.08,2235.32,0
11912,54,7,88.93,622.51,0
11913,19,34,75.5,2567.0,0
11914,34,5,20.14,100.7,1
11915,57,6,32.55,195.3,0
11916,55,33,82.75,2730.75,1
11917,38,43,60.47,2600.21,1
11918,26,59,52.89,3120.51,1
11919,30,33,25.62,845.46,0
11920,28,61,104.7,6386.7,1
11921,33,18,21.5,387.0,0
11922,33,14,57.09,799.26,0
11923,19,21,40.39,848.19,1
11924,59,39,29.25,1140.75,0
11925,61,34,76.26,2592.84,0
11926,25,31,73.3,2272.3,0
11927,60,7,115.61,809.27,0
11928,59,71,35.19,2498.49,0
11929,30,1,102.12,102.12,1
11930,34,22,97.4,2142.8,0
11931,56,63,67.99,4283.37,0
11932,41,62,26.51,1643.62,1
11933,20,46,31.02,1426.92,0
11934,47,57,110.06,6273.42,0
11935,69,45,68.15,3066.75,1
11936,30,13,45.47,591.11,0
11937,36,68,67.26,4573.68,0
11938,24,37,95.62,3537.94,0
11939,26,14,102.06,1428.84,0
11940,36,37,52.5,1942.5,0
11941,62,14,28.57,399.98,0
11942,57,66,83.63,5519.58,0
11943,39,66,70.63,4661.58,0
11944,35,33,27.49,907.17,0
11945,40,2,99.99,199.98,0
11946,19,53,95.74,5074.22,0
11947,67,55,96.5,5307.5,0
11948,67,45,49.68,2235.6,0
11949,28,37,60.82,2250.34,1
11950,48,27,53.1,1433.7,0
11951,50,52,92.24,4796.48,0
11952,31,47,95.26,4477.22,1
11953,33,58,46.86,2717.88,0
11954,28,7,68.47,479.29,1
11955,50,13,28.33,368.29,1
11956,24,48,110.39,5298.72,1
11957,48,28,103.49,2897.72,0
11958,65,45,95.1,4279.5,0
11959,63,56,100.13,5607.28,0
11960,64,35,77.27,2704.45,1
11961,31,55,112.03,6161.65,0
11962,45,37,57.88,2141.56,0
11963,60,9,84.11,756.99,0
11964,33,3,32.43,97.29,1
11965,36,2,119.23,238.46,0
11966,34,58,51.33,2977.14,0
11967,43,22,117.94,2594.68,0
11968,23,24,88.3,2119.2,0
11969,60,54,66.57,3594.78,0
11970,66,17,74.41,1264.97,0
11971,26,58,49.03,2843.74,1
11972,67,58,74.91,4344.78,0
11973,34,21,49.31,1035.51,0
11974,48,63,106.48,6708.24,0
11975,29,63,84.72,5337.36,1
11976,40,44,44.78,1970.32,1
11977,22,40,34.04,1361.6,0
11978,60,66,25.26,1667.16,0
11979,53,67,46.69,3128.23,1
11980,53,46,90.78,4175.88,1
11981,20,24,51.18,1228.32,0
11982,41,70,83.7,5859.0,0
11983,34,51,109.54,5586.54,0
11984,56,4,117.24,468.96,0
11985,43,31,95.47,2959.57,1
11986,21,65,86.6,5629.0,0
11987,62,30,90.59,2717.7,1
11988,29,40,34.32,1372.8,1
11989,18,14,92.86,1300.04,1
11990,38,44,64.58,2841.52,0
11991,36,34,40.91,1390.94,0
11992,38,39,26.42,1030.38,0
11993,69,4,64.68,258.72,0
11994,35,27,38.5,1039.5,0
11995,60,42,82.57,3467.94,0
11996,69,11,40.39,444.29,0
11997,20,32,55.61,1779.52,0
11998,66,50,96.87,4843.5,0
11999,61,53,97.91,5189.23,1
12000,49,4,28.24,112.96,0
12001,27,19,99.65,1893.35,0
12002,57,71,98.01,6958.71,0
12003,32,33,60.13,1984.29,0
12004,22,70,74.34,5203.8,0
12005,21,55,115.19,6335.45,0
12006,45,9,88.1,792.9,0
12007,69,62,68.31,4235.22,0
12008,68,62,111.7,6925.4,0
12009,21,48,71.96,3454.08,1
12010,32,68,115.99,7887.32,0
12011,34,48,38.8,1862.4,0
12012,61,27,26.3,710.1,0
12013,20,55,111.13,6112.15,0
12014,27,44,91.01,4004.44,0
12015,64,71,78.95,5605.45,0
12016,59,52,109.47,5692.44,0
12017,40,57,40.31,2297.67,1
12018,35,9,20.88,187.92,0
12019,18,8,50.39,403.12,0
12020,52,56,48.21,2699.76,1
12021,48,10,70.19,701.9,1
12022,61,65,62.74,4078.1,0
12023,18,45,24.02,1080.9,0
12024,20,39,89.02,3471.78,0
12025,20,46,65.9,3031.4,0
12026,54,17,101.68,1728.56,0
12027,36,67,115.99,7771.33,0
12028,46,62,23.08,1430.96,0
12029,42,68,109.3,7432.4,0
12030,50,36,54.67,1968.12,0
12031,53,9,47.59,428.31,0
12032,46,35,105.42,3689.7,0
12033,43,67,64.15,4298.05,0
12034,21,52,93.58,4866.16,0
12035,66,28,102.68,2875.04,1
12036,31,58,66.78,3873.24,0
12037,67,24,29.21,701.04,0
12038,44,59,30.1,1775.9,0
12039,50,37,116.01,4292.37,1
12040,39,38,116.84,4439.92,0
12041,65,25,43.09,1077.25,1
12042,20,15,31.8,477.0,0
12043,40,16,117.48,1879.68,1
12044,38,55,92.09,5064.95,0
12045,58,4,96.76,387.04,0
12046,40,26,51.23,1331.98,0
12047,21,39,20.75,809.25,1
12048,38,57,54.21,3089.97,1
12049,54,47,37.87,1779.89,0
12050,60,48,102.36,4913.28,0
12051,48,49,57.06,2795.94,0
12052,38,37,107.13,3963.81,0
12053,43,38,101.71,3864.98,0
12054,58,62,88.65,5496.3,0
12055,52,61,77.93,4753.73,0
12056,55,8,103.43,827.44,0
12057,41,38,109.85,4174.3,0
12058,28,36,112.49,4049.64,0
12059,58,56,92.53,5181.68,0
12060,46,45,85.06,3827.7,0
12061,64,50,54.78,2739.0,0
12062,20,20,80.49,1609.8,0
12063,18,63,103.39,6513.57,0
12064,69,55,73.43,4038.65,1
12065,36,34,74.22,2523.48,1
12066,63,32,96.18,3077.76,1
12067,66,43,80.12,3445.16,0
12068,39,13,59.06,767.78,0
12069,31,2,62.47,124.94,0
12070,66,61,53.28,3250.08,0
12071,31,14,44.39,621.46,0
12072,61,42,46.71,1961.82,0
12073,33,15,47.31,709.65,0
12074,50,10,86.19,861.9,0
12075,30,56,114.82,6429.92,0
12076,55,53,104.06,5515.18,0
12077,66,58,91.87,5328.46,0
12078,29,62,76.18,4723.16,1
12079,68,57,93.13,5308.41,0
12080,55,63,29.75,1874.25,0
12081,56,4,53.54,214.16,0
12082,50,34,68.49,2328.66,0
12083,50,32,50.06,1601.92,0
12084,46,34,85.39,2903.26,0
12085,22,70,37.85,2649.5,1
12086,23,40,59.04,2361.6,0
12087,48,35,115.04,4026.4,0
12088,33,15,76.22,1143.3,0
12089,48,51,91.26,4654.26,1
12090,42,20,55.55,1111.0,0
12091,65,37,101.54,3756.98,0
12092,63,38,54.04,2053.52,0
12093,50,21,39.57,830.97,1
12094,30,10,61.64,616.4,1
12095,69,54,42.66,2303.64,1
12096,27,9,87.86,790.74,1
12097,41,42,29.7,1247.4,0
12098,27,16,91.39,1462.24,0
12099,58,24,110.41,2649.84,0
12100,48,4,108.3,433.2,0
12101,30,44,93.88,4130.72,1
12102,20,23,54.41,1251.43,0
12103,67,42,117.74,4945.08,0
12104,69,66,98.63,6509.58,0
12105,51,19,114.6,2177.4,0
12106,66,20,77.37,1547.4,0
12107,45,28,102.72,2876.16,1
12108,36,24,43.74,1049.76,1
12109,40,2,56.8,113.6,1
12110,62,7,85.63,599.41,0
12111,49,1,25.3,25.3,0
12112,30,11,33.76,371.36,0
12113,50,51,116.66,5949.66,0
12114,51,60,56.83,3409.8,0
12115,50,31,48.17,1493.27,1
12116,22,30,71.43,2142.9,1
12117,20,24,32.63,783.12,0
12118,24,18,42.64,767.52,0
12119,41,58,31.53,1828.74,0
12120,39,17,27.24,463.08,0
12121,62,46,58.63,2696.98,0
12122,40,19,68.63,1303.97,0
12123,47,12,21.91,262.92,0
12124,35,12,35.6,427.2,0
12125,49,50,90.53,4526.5,0
12126,24,66,75.04,4952.64,0
12127,50,20,45.01,900.2,1
12128,22,6,55.46,332.76,1
12129,66,1,35.53,35.53,1
12130,45,7,111.17,778.19,1
12131,25,55,109.97,6048.35,1
12132,32,15,73.92,1108.8,0
12133,69,24,105.49,2531.76,0
12134,21,29,67.7,1963.3,1
12135,51,71,101.25,7188.75,0
12136,22,34,78.38,2664.92,0
12137,50,37,52.65,1948.05,1
12138,22,42,59.65,2505.3,0
12139,55,64,26.61,1703.04,0
12140,51,19,41.23,783.37,0
12141,43,23,60.06,1381.38,0
12142,18,71,65.64,4660.44,0
12143,21,6,24.85,149.1,1
12144,56,55,68.8,3784.0,0
12145,43,39,105.69,4121.91,0
12146,50,25,35.39,884.75,0
12147,50,4,46.12,184.48,1
12148,25,33,100.69,3322.77,0
12149,37,66,97.66,6445.56,0
12150,33,2,52.74,105.48,0
12151,38,14,92.88,1300.32,1
12152,62,50,74.8,3740.0,0
12153,43,11,57.93,637.23,0
12154,40,34,22.44,762.96,0
12155,35,38,64.75,2460.5,0
12156,48,39,62.25,2427.75,0
12157,69,22,27.16,597.52,0
12158,59,42,32.73,1374.66,0
12159,29,57,63.61,3625.77,1
12160,18,38,21.54,818.52,0
12161,59,9,112.84,1015.56,0
12162,26,29,91.14,2643.06,0
12163,20,69,119.35,8235.15,0
12164,68,42,40.79,1713.18,0
12165,43,60,47.84,2870.4,0
12166,26,39,41.73,1627.47,0
12167,59,60,103.94,6236.4,0
12168,68,53,52.73,2794.69,0
12169,33,8,24.44,195.52,0
12170,41,21,55.96,1175.16,0
12171,67,56,62.58,3504.48,0
12172,31,48,59.27,2844.96,0
12173,20,47,102.55,4819.85,0
12174,51,9,115.2,1036.8,0
12175,50,1,78.19,78.19,0
12176,67,55,80.72,4439.6,0
12177,41,31,47.31,1466.61,1
12178,26,11,106.55,1172.05,0
12179,30,66,44.7,2950.2,0
12180,19,60,34.35,2061.0,0
12181,24,31,93.65,2903.15,0
12182,65,50,94.15,4707.5,0
12183,38,60,89.57,5374.2,0
12184,36,62,93.64,5805.68,0
12185,42,39,101.44,3956.16,0
12186,64,3,109.74,329.22,0
12187,39,58,23.38,1356.04,0
12188,28,68,85.32,5801.76,0
12189,50,30,49.47,1484.1,1
12190,49,67,78.15,5236.05,0
12191,38,68,105.82,7195.76,0
12192,56,58,93.66,5432.28,0
12193,37,53,39.48,2092.44,0
12194,25,14,77.35,1082.9,1
12195,59,10,37.1,371.0,0
12196,54,22,44.53,979.66,0
12197,26,63,60.31,3799.53,0
12198,42,61,81.42,4966.62,0
12199,42,46,73.71,3390.66,0
12200,50,37,51.29,1897.73,0
12201,19,21,102.41,2150.61,0
12202,36,3,93.74,281.22,0
12203,63,19,57.9,1100.1,1
12204,37,32,71.34,2282.88,0
12205,59,24,36.01,864.24,0
12206,58,48,109.84,5272.32,0
12207,59,58,64.65,3749.7,1
12208,46,40,97.56,3902.4,0
12209,23,7,47.79,334.53,0
12210,34,46,95.41,4388.86,1
12211,42,15,31.34,470.1,0
12212,55,5,38.68,193.4,0
12213,21,59,50.04,2952.36,0
12214,47,70,106.49,7454.3,0
12215,37,22,114.0,2508.0,0
12216,20,28,76.0,2128.0,0
12217,40,54,89.74,4845.96,1
12218,68,19,40.91,777.29,1
12219,35,14,94.0,1316.0,1
12220,43,48,98.88,4746.24,0
12221,53,7,92.84,649.88,0
12222,25,32,57.81,1849.92,1
12223,34,22,52.08,1145.76,0
12224,48,46,83.72,3851.12,1
12225,54,13,87.28,1134.64,1
12226,62,22,76.67,1686.74,1
12227,50,10,24.92,249.2,1
12228,44,44,76.04,3345.76,0
12229,62,24,51.48,1235.52,1
12230,21,59,44.67,2635.53,0
12231,39,62,118.31,7335.22,0
12232,43,55,119.04,6547.2,0
12233,49,49,21.26,1041.74,0
12234,41,50,96.27,4813.5,0
12235,63,19,89.21,1694.99,0
12236,52,58,50.26,2915.08,1
12237,54,48,84.93,4076.64,0
12238,49,12,64.92,779.04,1
12239,24,20,42.79,855.8,0
12240,50,45,66.71,3001.95,0
12241,48,26,45.84,1191.84,0
12242,29,31,33.67,1043.77,0
12243,28,59,117.84,6952.56,1
12244,41,3,63.71,191.13,1
12245,25,18,31.61,568.98,1
12246,49,21,88.0,1848.0,1
12247,55,57,38.48,2193.36,0
12248,39,42,64.54,2710.68,0
12249,51,62,95.71,5934.02,0
12250,36,30,49.7,1491.0,1
12251,69,61,103.93,6339.73,0
12252,37,36,48.37,1741.32,0
12253,31,55,40.38,2220.9,0
12254,50,4,52.18,208.72,1
12255,27,15,33.35,500.25,1
12256,33,71,101.51,7207.21,0
12257,21,57,92.55,5275.35,0
12258,44,63,80.37,5063.31,0
12259,45,64,28.52,1825.28,1
12260,60,17,20.42,347.14,0
12261,33,53,118.95,6304.35,1
12262,69,40,109.01,4360.4,1
12263,50,70,58.65,4105.5,1
12264,65,50,109.42,5471.0,0
12265,36,68,38.51,2618.68,0
12266,38,15,105.33,1579.95,0
12267,39,34,101.18,3440.12,1
12268,26,30,114.49,3434.7,0
12269,26,24,111.81,2683.44,0
12270,26,8,113.54,908.32,1
12271,44,57,51.97,2962.29,0
12272,34,70,68.62,4803.4,0
12273,61,25,52.14,1303.5,0
12274,62,34,69.09,2349.06,0
12275,25,25,111.49,2787.25,0
12276,33,18,95.95,1727.1,1
12277,35,70,39.72,2780.4,1
12278,50,14,94.42,1321.88,0
12279,18,6,79.27,475.62,0
12280,29,36,46.99,1691.64,0
12281,23,36,103.0,3708.0,1
12282,58,18,110.16,1982.88,0
12283,22,15,61.98,929.7,1
12284,33,16,21.04,336.64,1
12285,35,14,24.44,342.16,1
12286,66,47,100.24,4711.28,0
12287,35,54,23.16,1250.64,0
12288,18,58,48.85,2833.3,0
12289,36,30,88.1,2643.0,0
12290,25,46,61.09,2810.14,1
12291,20,16,63.16,1010.56,1
12292,42,1,87.0,87.0,1
12293,22,41,33.62,1378.42,0
12294,57,27,91.81,2478.87,0
12295,36,62,41.16,2551.92,0
12296,35,28,56.08,1570.24,0
12297,67,20,86.04,1720.8,0
12298,48,55,53.74,2955.7,0
12299,50,51,37.96,1935.96,0
12300,64,69,46.56,3212.64,1
12301,35,34,33.71,1146.14,0
12302,56,27,81.62,2203.74,0
12303,33,38,66.61,2531.18,1
12304,33,29,51.25,1486.25,0
12305,64,35,20.66,723.1,0
12306,55,20,46.93,938.6,1
12307,58,19,67.49,1282.31,0
12308,24,5,95.35,476.75,0
12309,31,25,35.56,889.0,0
12310,60,26,70.66,1837.16,0
12311,65,51,45.9,2340.9,0
12312,42,66,55.64,3672.24,0
12313,49,61,116.34,7096.74,1
12314,55,15,78.81,1182.15,1
12315,39,45,28.63,1288.35,0
12316,33,6,68.31,409.86,0
12317,69,58,102.55,5947.9,0
12318,46,1,82.89,82.89,0
12319,33,43,27.0,1161.0,0
12320,29,16,90.77,1452.32,0
12321,34,14,34.66,485.24,0
12322,54,19,117.97,2241.43,0
12323,44,51,83.1,4238.1,1
12324,42,8,59.69,477.52,0
12325,30,48,103.95,4989.6,0
12326,25,12,52.45,629.4,0
12327,22,70,48.57,3399.9,0
12328,29,35,41.23,1443.05,1
12329,58,70,94.67,6626.9,0
12330,20,6,118.79,712.74,1
12331,52,11,87.72,964.92,0
12332,50,38,42.46,1613.48,0
12333,39,26,100.2,2605.2,1
12334,67,28,106.1,2970.8,1
12335,61,50,74.5,3725.0,0
12336,26,58,114.95,6667.1,0
12337,58,26,116.15,3019.9,0
12338,35,44,60.05,2642.2,0
12339,67,15,33.22,498.3,1
12340,46,24,92.34,2216.16,0
12341,56,59,59.43,3506.37,1
12342,44,57,56.92,3244.44,1
12343,53,17,52.22,887.74,0
12344,62,1,83.05,83.05,0
12345,34,11,74.5,819.5,0
12346,51,20,78.89,1577.8,1
12347,63,31,23.53,729.43,0
12348,20,39,108.79,4242.81,1
12349,22,63,61.32,3863.16,0
12350,31,6,79.53,477.18,0
12351,20,28,97.12,2719.36,0
12352,40,51,49.83,2541.33,0
12353,56,53,48.43,2566.79,0
12354,47,44,101.63,4471.72,1
12355,67,65,94.48,6141.2,0
12356,62,12,63.23,758.76,0
12357,40,28,29.8,834.4,0
12358,44,68,56.63,3850.84,0
12359,27,30,98.94,2968.2,0
12360,42,35,23.52,823.2,1
12361,30,6,88.97,533.82,0
12362,33,30,111.67,3350.1,0
12363,58,63,72.68,4578.84,0
12364,51,8,82.3,658.4,0
12365,54,33,60.65,2001.45,1
12366,39,43,36.52,1570.36,1
12367,34,43,108.86,4680.98,0
12368,40,45,63.13,2840.85,1
12369,53,54,112.61,6080.94,1
12370,66,65,72.69,4724.85,0
12371,26,7,115.71,809.97,0
12372,69,36,110.45,3976.2,0
12373,19,25,85.94,2148.5,1
12374,49,37,62.49,2312.13,0
12375,67,12,100.49,1205.88,0
12376,39,32,84.53,2704.96,0
12377,60,49,90.38,4428.62,0
12378,30,38,88.82,3375.16,0
12379,25,56,90.11,5046.16,0
12380,18,65,104.16,6770.4,0
12381,34,26,111.33,2894.58,1
12382,29,57,79.35,4522.95,1
12383,21,14,47.1,659.4,1
12384,30,56,48.49,2715.44,0
12385,48,70,61.66,4316.2,0
12386,58,41,51.08,2094.28,1
12387,24,51,59.85,3052.35,1
12388,40,67,91.49,6129.83,0
12389,41,12,114.48,1373.76,0
12390,22,49,29.02,1421.98,0
12391,22,1,68.29,68.29,0
12392,34,19,82.87,1574.53,0
12393,47,66,32.22,2126.52,0
12394,26,58,23.55,1365.9,1
12395,23,4,46.07,184.28,0
12396,42,8,45.24,361.92,0
12397,36,27,76.11,2054.97,0
12398,33,26,61.52,1599.52,0
12399,38,43,96.69,4157.67,0
12400,19,40,76.97,3078.8,0
12401,27,50,66.79,3339.5,0
12402,33,67,49.45,3313.15,0
12403,54,29,73.1,2119.9,0
12404,32,42,104.24,4378.08,0
12405,30,18,101.59,1828.62,0
12406,30,21,23.4,491.4,1
12407,49,67,43.34,2903.78,0
12408,62,62,96.66,5992.92,0
12409,64,27,56.91,1536.57,1
12410,63,47,103.58,4868.26,0
12411,25,26,109.34,2842.84,1
12412,60,9,96.65,869.85,0
12413,35,12,24.91,298.92,0
12414,53,16,113.6,1817.6,1
12415,43,47,65.99,3101.53,0
12416,27,56,21.19,1186.64,1
12417,48,66,48.75,3217.5,0
12418,50,51,79.58,4058.58,0
12419,46,27,54.1,1460.7,1
12420,22,66,75.36,4973.76,0
12421,30,62,56.12,3479.44,1
12422,18,71,62.15,4412.65,1
12423,40,8,24.47,195.76,0
12424,57,38,77.59,2948.42,0
12425,20,6,108.81,652.86,0
12426,20,59,96.12,5671.08,1
12427,24,19,85.89,1631.91,0
12428,53,56,32.71,1831.76,0
12429,52,28,97.51,2730.28,0
12430,32,10,58.98,589.8,0
12431,57,45,31.83,1432.35,0
12432,20,65,76.25,4956.25,0
12433,46,50,54.82,2741.0,0
12434,47,32,50.62,1619.84,0
12435,56,61,95.3,5813.3,0
12436,35,16,47.05,752.8,0
12437,28,6,73.74,442.44,0
12438,60,66,43.91,2898.06,0
12439,66,62,71.92,4459.04,0
12440,55,66,69.49,4586.34,1
12441,57,67,44.16,2958.72,0
12442,18,19,99.34,1887.46,0
12443,46,4,34.35,137.4,1
12444,27,43,21.25,913.75,0
12445,45,18,116.53,2097.54,1
12446,48,46,71.14,3272.44,1
12447,36,46,55.01,2530.46,0
12448,20,21,41.51,871.71,0
12449,53,30,104.39,3131.7,0
12450,60,64,79.69,5100.16,1
12451,32,41,57.92,2374.72,1
12452,50,17,28.53,485.01,0
12453,58,5,94.19,470.95,0
12454,60,5,40.93,204.65,0
12455,68,48,30.08,1443.84,0
12456,62,38,42.09,1599.42,0
12457,43,6,105.36,632.16,0
12458,33,58,90.17,5229.86,0
12459,53,14,57.18,800.52,0
12460,50,59,61.42,3623.78,1
12461,37,65,106.16,6900.4,0
12462,30,13,69.03,897.39,1
12463,50,27,52.76,1424.52,0
12464,22,25,48.38,1209.5,0
12465,54,56,95.75,5362.0,0
12466,31,68,42.44,2885.92,0
12467,44,59,91.26,5384.34,1
12468,40,49,109.02,5341.98,0
12469,31,18,60.75,1093.5,1
12470,57,3,97.77,293.31,0
12471,21,57,24.37,1389.09,1
12472,56,6,37.78,226.68,0
12473,69,69,37.61,2595.09,0
12474,36,31,41.68,1292.08,0
12475,64,8,96.6,772.8,1
12476,21,10,116.53,1165.3,0
12477,47,3,55.2,165.6,0
12478,36,12,85.94,1031.28,1
12479,48,19,65.87,1251.53,0
12480,48,21,49.15,1032.15,0
12481,26,14,67.48,944.72,0
12482,30,29,93.36,2707.44,0
12483,31,7,24.03,168.21,0
12484,63,49,110.83,5430.67,0
12485,27,65,72.29,4698.85,0
12486,65,7,41.88,293.16,0
12487,48,14,74.95,1049.3,0
12488,54,16,70.62,1129.92,0
12489,40,16,71.36,1141.76,1
12490,44,13,93.93,1221.09,0
12491,23,29,100.85,2924.65,0
12492,43,61,22.82,1392.02,0
12493,19,37,114.77,4246.49,0
12494,62,17,29.07,494.19,1
12495,30,31,84.34,2614.54,1
12496,68,59,112.64,6645.76,1
12497,67,47,115.28,5418.16,0
12498,36,6,97.77,586.62,0
12499,18,32,74.97,2399.04,0
12500,57,31,58.24,1805.44,0
12501,49,18,62.84,1131.12,0
12502,39,9,35.34,318.06,0
12503,65,3,82.22,246.66,0
12504,46,71,48.56,3447.76,0
12505,19,26,43.44,1129.44,0
12506,57,13,45.24,588.12,0
12507,55,34,61.23,2081.82,0
12508,65,43,24.79,1065.97,0
12509,28,33,31.68,1045.44,0
12510,34,69,65.1,4491.9,0
